,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 12, 1956",?,"Frederick Henry Bay, Australia",Ansett ANA,?,?,Douglas C-47,VH-BZA,4651,2 (passengers:0 crew:2),1 (passengers:0 crew:1),0,"Flew into the water upon approach. The pilot relied on inadequate external visual reference for determining the altitude and paid insufficient attention to the instruments. The irregular approach procedure carried out by the pilot in command deprived him of the opportunity to monitor the safe approach to the aerodrome through the correlation of time, height and position."
ACCIDENT DETAILS,"January 17, 1956",00:52,"Oreway, Newfoundland, Canada",Quebecair,?,Knob Lake - Oreway,Douglas DC-3,CF-GVZ,15552/26997,18 (passengers:15 crew:3),4 (passengers:1 crew:3),0,Loss of the No. 2 engine necessitated a forced crash landing near a railway station. Failure to maintain height at night due to the loss of the starboard engine in icing conditions. The aircraft was also overloaded.
ACCIDENT DETAILS,"January 18, 1956",?,"Torysa, Czechoslovakia",Ceskoslovenske Aerolinie,?,Bratislava - Kosice,Douglas DC-3,OK-WDZ,9385,26 (passengers:23 crew:3),22 (passengers:19 crew:3),0,Crashed in the Tatra mountains while en route.
ACCIDENT DETAILS,"January 28, 1956",?,"Lyon, France",Air France,?,Nice - Lyon,Douglas C-47,F-BCYK,4509,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane was on approach when it crashed.
ACCIDENT DETAILS,"February 13, 1956",?,"Frobisher Bay, Canada",Maritime Central Airways,?,"Frobisher Bay, Baffin Island - Fort Chimo, Quebec",Bristol 170 Freighter 31,CF-FZU,?,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Loss of control due to improperly secured heavy cargo breaking loose and sliding to the rear of the aircraft during takeoff.
ACCIDENT DETAILS,"February 14, 1956",?,"Near Fort Chimo, Quebec, Canada",Spartan Air Services,?,"Frobisher Bay, Baffin Island - Fort Chimo, Quebec",Douglas C-47-DL,CF-BZH,6079,3 (passengers:0 crew:3),2 (passengers:0 crew:2),0,Crashed on a ferrying flight. Soldier-of-fortune Harold (Whitey) Dahl killed.
ACCIDENT DETAILS,"February 17, 1956",13:45,"Near Niles, California",Military - U.S. Marine Corps,?,El Toro MAS - Alameda NAS,Douglas R5D2,39116,18331,40 (passengers:35 crew:5),40 (passengers:35 crew:5),0,Crashed into Sunol Ridge after circling for half-an-hour while attempting to land at Alameda Naval Air Station. Non adherence of the crew to the holding pattern and departure from the radio beacon and descent in a unprescribed manner.
ACCIDENT DETAILS,"February 18, 1956",13:23,"Near Zurrieg, Malta",Scottish Airlines,?,Malta - London,Avro 685 York C-1,G-ANSY,MW193,50 (passengers:45 crew:5),50 (passengers:45 crew:5),0,The aircraft took off from Luqua Airport in Malta bound for England when smoke was seen coming from the left engine. Shortly thereafter it banked to the left and plunged almost vertically into cliffs. Engine failure due to cracks in the boost enrichment capsule and the failure of the captain to stop the leftward swing of the aircraft using the rudder. Failure to correct the nose high attitude and failure to feather the No. 1 engine.
ACCIDENT DETAILS,"February 20, 1956",02:40,"Near Cairo, Egypt",Transport Aerien Intercontinentaux (France),?,Saigon - Paris,Douglas DC-6B,F-BGOD,43835/380,64 (passengers:55 crew:9),52 (passengers:49 crew:3),0,The flight crashed while on approach 18 miles SE of Cairo. Pilot's inexperience in ILS approaches. Improper approach. Crew error. Crew fatigue.
ACCIDENT DETAILS,"February 24, 1956",?,"Near Aleppo, Syria",Syrian Airways,?,Damascus - Aleppo,Douglas DC-3,YK-AAE,14918/2636,19 (passengers:16 crew:3),19 (passengers:16 crew:3),0,Crashed shortly after taking off 15 miles from Aleppo. Double engine failure during a thunderstorm.
ACCIDENT DETAILS,"February 25, 1956",14:55,"Jalkot, Pakistan",Pakistan International Airlines,?,Gilgit - Islamabad,Douglas C-47B,AP-ACZ,16813/33561,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,Struck Lash Golath Mountain while en route.
ACCIDENT DETAILS,"March 21, 1956",?,"Tezpur, India",Indian Airlines,?,Gaughail - Tezpur,Douglas DC-3,VT-CGN,12989,21 (passengers:18 crew:3),2 (passengers:2 crew:0),0,An improper flare on landing caused the aircraft to bounce causing the right wing to strike the runway after which the plane veered off the runway.
ACCIDENT DETAILS,"March 28, 1956",?,"Largs, England",Starways,?,Liverpool - Glasgow,Douglas C-47B,G-AMRB,16670/33418,3 (passengers:0 crew:3),1 (passengers:0 crew:1),0,During an instrument approach at night the pilot of the cargo plane permitted the aircraft to descend below the approved safety height and this resulted in the aircraft striking the ground.
ACCIDENT DETAILS,"March 31, 1956",?,"Korat ,Thailand",Military - Royal Thai Air Force,?,Korat AFB - Bangkok,Douglas C-47A,L2-14/96,12667,19 (passengers:? crew:?),19 (passengers:? crew:?),0,Crashed shortly after taking off.
ACCIDENT DETAILS,"March 31, 1956",?,"Indapur, India",National Air Operators,?,Asansol - Bagdogra,Douglas C-47A,VT-DCM,10230,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane crashed en route. A downdraft which forced down the fully loaded aircraft to the ground when it was flying under exceptionally severe weather conditions below 1000 ft. and possibly at a few hundred feet above the terrain.
ACCIDENT DETAILS,"April 01, 1956",19:20,"Pittsburgh, Pennsylvania",Trans World Airlines,400,Pittsburgh - Newark,Martin 404,N40403,14103,36 (passengers:33 crew:3),22 (passengers:21 crew:1),0,"The aircraft yawed to the left and crashed shortly after takeoff after a fire warning occurred on the No.1 engine. The cause of the fire warning was a failed exhaust connector clamp in the left engine, which triggered an adjacent fire detecting unit. A windmilling left propeller, the extended landing gear, and the takeoff flaps produced sufficient drag to make the airplane lose altitude and strike the ground. An uncoordinated emergency action in a very short time available to the crew, which produced an aircraft configuration with insurmountable drag."
ACCIDENT DETAILS,"April 02, 1956",08:10,"Seattle, Washington",Northwest Orient Airlines,2,Seattle - Portland,Boeing 377 Stratocruiser 10-30,N74608,15954,38 (passengers:32 crew:6),5 (passengers:4 crew:1),0,The aircraft experienced extreme buffeting after taking off from Seattle. A decision was made to divert to McChord AFB but the plane continued to loose altitude and had to be ditched in Puget Sound 4.7 nautical miles southwest of Seattle. The plane sank within 15 minutes. The incorrect analysis of control difficulty which occurred on retraction of the wing flaps as a result of the flight engineer's failure to close the engine cowl flaps; the analysis having been made under conditions of urgency and within an extremely short period of time available for decision.
ACCIDENT DETAILS,"April 09, 1956",09:51,"Skilak Lake, Alaska",Cordova Airlines,6,Anchorage - Seward,Aero Commander 520,B5386N,520-7,6 (passengers:5 crew:1),6 (passengers:5 crew:1),0,Crashed en route from Anchorage to Seward. The pilot's action in continuing flight during instrument weather conditions on a planned VFR flight through a mountain pass and striking a mountainside while attempting to climb out.
ACCIDENT DETAILS,"April 18, 1956",?,"Parintins, Brazil",Panair do Brasil,?,Belem - Parintins,Consolidated PBY-5A Catalina,PP-PDB,22021,12 (passengers:7 crew:5),3 (passengers:1 crew:2),0,The plane struck an object in the water while landing and broke up.
ACCIDENT DETAILS,"April 30, 1956",09:30Z,"London, England",Scottish Airlines,?,London - Malta,Avro 685 York C-1,G-AMUL,MW308,54 (passengers:49 crew:5),2 (passengers:2 crew:0),0,The aircraft made a sudden turn to the right while talking off from Stansted. Overcorrection by the pilot in command which caused the aircraft to veer to the right.
ACCIDENT DETAILS,"May 15, 1956",c 22:17,"Orleans, Ontario, Canada",Military - Royal Canadian Air Force,?,Ottawa - Ottawa,CF-100 Mark 4B,18367,C-100/4/267,2 (passengers:0 crew:2),2 (passengers:0 crew:2),13,"The CF-100 was from the Canadian Air Defense Command which was scrambled to investigate an unidentified transport plane flying in the area. It was suspected the crew's oxygen system malfunctioned on the fighter and the jet crashed into a convent operated by the Grey Nuns of the Cross, at over 680 miles an hour, destroying the three story, 70 room convent."
ACCIDENT DETAILS,"May 15, 1956",?,"Kathmandu, Nepal",Indian Airlines,?,?,Douglas DC-3,VT-DBA,13165,31 (passengers:28 crew:3),14 (passengers:14 crew:0),1,"The aircraft touched down at an excessive speed, bounced and stalled. Go-around power was applied, but the remaining runway length was insufficient and the plane overran the end of the runway and went down a steep slope and crashed."
