,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 03, 2004",04:44,"Off Sharm el Sheikh, Egypt",Flash Air,604,"Sharm el Sheikh, Egypt - Cairo, Egypt",Boeing B-737-3Q8,SU-ZCF,26283/2383,148 (passengers:135 crew:13),148 (passengers:135 crew:13),0,"Shortly after taking off, the aircraft crashed into the Red Sea, 7 miles south of the airport. There were mostly French tourists on board heading home from the holidays. Possibly, the pilot suffered spatial disorientation and the copilot was unwilling to challenge his more experienced superior, however, no decisive cause was ever found."
ACCIDENT DETAILS,"January 13, 2004",19:40,"Tashkent, Uzbekistan",Uzbekistan Airways,1154,Termez - Tashkent,Yakovlev YAK-40,UK-87985,9540844,37 (passengers:32 crew:5),37 (passengers:32 crew:5),0,"Crashed while attempting to land in heavy fog. The aircraft struck a stanchion of approach lights and flipped over, hitting the outside of a wall surrounding the landing area. Crew error."
ACCIDENT DETAILS,"January 17, 2004",16:40,"Lake Erie, off Pelee Island, Ontario, Canada",Georgia Express,0126,"Pelee Island, Ontario - Windsor, Ontario",Cessna 208B Grand Caravan,C-FAGA,208B-0658,10 (passengers:9 crew:1),10 (passengers:9 crew:1),0,"The pilot reported having trouble shortly after taking off from Pelee Island. The single engine plane crashed into Lake Erie one third of a mile west of Pelee Island in snow showers and freezing rain. The plane was overloaded by 1,270 lbs. In addition, the Cessna's surfaces were laden with ice."
ACCIDENT DETAILS,"January 28, 2004",20:55,"Ghardaïa, Algeria",Tassili Airlines,?,Hassi R'Mel - Ghardaïa,Beechcraft 1900D,7T-VIN,UE-365,5 (passengers:2 crew:3),1 (passengers:0 crew:1),0,"While on approach by night, the crew lost contact with ground in a sand storm. The aircraft struck a mountain located about 10 km short of runway threshold."
ACCIDENT DETAILS,"February 06, 2004",08:01,"Bitonja, Bosnia-Herzegovina",Military - Government of Macedonia,?,Skopje - Mostar,Beechcraft Super King Air 200,Z3-BAB,BB-652,9 (passengers:7 crew:2),9 (passengers:7 crew:2),0,"The twin engine aircraft crashed in the southern mountains of Bosnia in poor weather conditions, minutes away from landing at Mostar. Macedonian president, Boris Trajkovski, 47, killed along with 6 aids. Pilot error. The two-man crew misinterpreted crucial flight data in stormy weather."
ACCIDENT DETAILS,"February 10, 2004",11:40,"Sharjah, United Arab Emirates",Kish Airlines,1770,Kish Island - Sharjah,Fokker F-50,EP-LCA,20273,46 (passengers:40 crew:6),43 (passengers:37 crew:6),0,"The aircraft crashed on approach, 2 miles short of the runway while attempting an emergency landing at Sharjah. The plane crashed midway between two residential compounds. The flight data recorder showed that the two engines went into reverse 10 seconds before the accident."
ACCIDENT DETAILS,"February 24, 2004",05:50,"Cagliari, Italy",City-Jet,?,Rome - Cagliari,Cessna Citation 500,OE-FAN,500-0289,6 (passengers:4 crew:2),6 (passengers:4 crew:2),0,"The aircraft was on an ambulance flight to Cagliari-Elmas Airport with 2 doctors, 2 nurses and 2 crew aboard. During its approach, the aircraft struck a mountain at 3,000 ft., a few miles from the airport."
ACCIDENT DETAILS,"March 01, 2004",17:50,"Trefoil Island, TAS, Australia",Air taxi,?,Trefoil Island - Smithton,Cessna 172G,VH-RPI,1725351,4 (passengers:3 crew:1),4 (passengers:3 crew:1),0,"While at an alitiude of 200 ft. and preparing to land the plane went into a nose up attitude, stalled and crashed. The investigation could not conclusively determine the reason for the excessive nose-up pitch and departure from controlled flight."
ACCIDENT DETAILS,"March 04, 2004",09:40,"Bakou, Azerbaijan  Bakou, Azerbaijan",Azov Avia Airlines,?,Ankara - Baku - Kabul,Ilyushin II-76,UR-ZVA,0063468036,7 (passengers:0 crew:7),3 (passengers:0 crew:3),0,"Shortly after taking off and climbing to about 150 feet, the aircraft pitch down and crashed into a field 4 km from the airport."
ACCIDENT DETAILS,"March 10, 2004",20:42,"San Diego-Miramar NAS, California",Military - United States Marine Corps,?,Training,Cessna UC-35D Citation Encore,165938,560-0567,4 (passengers:2 crew:2),4 (passengers:2 crew:2),0,"On final approach at night, the aircraft crashed near Interstate 15, half- a-mile short of the runway."
