,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 04, 2008",09:48,"Los Roques, Venezuela",Transaven,?,Los Rogues - Carac,Let 410 UVP-E3,YV2081,872051,18 (passengers:16 crew:2),18 (passengers:16 crew:2),0,The commuter airliner crashed into the sea while en route after the pilot reported engine problems.
ACCIDENT DETAILS,"January 05, 2008",13:43,"Kodiak, Alaska",Servant Air,?,Kodiak - Homer,Piper PA-31-350 Navajo,N509FN,31-7952162,10 (passengers:9 crew:1),6 (passengers:5 crew:1),0,"The charter aircraft crashed into Kodiak harbor, 50 yards beyond the end of the runway, after taking off from Kodiak Airport. One of the survivors said a baggage area door opened at the nose of the plane on the pilot’s side that prompted the pilot to try to return to the airport. Failure of company maintenance personnel to ensure that the airplane's nose baggage door latching mechanism was properly configured and maintained, resulting in an inadvertent opening of the nose baggage door in flight. Contributing to the accident were the lack of information and guidance available to the operator and pilot regarding procedures to follow should a baggage door open in flight and an inadvertent aerodynamic stall."
ACCIDENT DETAILS,"January 12, 2008",12:00,"Blace, Macedonia",Military - Macedonian Air Force,?,"Bosnia - Skopje, Macedonia",Mi-17 Helicopter,VAM-304,223M98,11 (passengers:10 crew:1),11 (passengers:10 crew:1),0,The helicopter crashed 15 miles southeast of Skopje in heavy fog while attempting to land. The aircraft was returning from European Union-led peacekeeping operations in Bosnia.
ACCIDENT DETAILS,"January 14, 2008",05:08,"Off Lihu, Hawaii",Apline Aviation,?,Lihu - Kauai,Beechcraft 1900C-1,N410UB,UC-70,1 (passengers:0 crew:1),1 (passengers:0 crew:1),0,"The cargo plane was carrying mail when it crashed into the sea, 7 miles south of Lihu. The pilot's spatial disorientation and loss of situational awareness. Contributing to the accident were the dark night and the task requirements of simultaneously monitoring the cockpit instruments and the other airplane."
ACCIDENT DETAILS,"January 17, 2008",12:43,"London, England",British Airways,38,"Bejing, China - London, England",Boeing 777-236ER,G-YMMM,30314/342,152 (passengers:136 crew:16),0 (passengers:0 crew:0),0,"The aircraft was on approach for landing on Runway 27L at Heathrow Airport when at a height of approximately 600 ft and 2 miles from touch down the aircraft descended rapidly and struck the ground, 1,000 ft. short of the paved runway surface, just inside the airfield boundary fence. An investigation showned that the fuel flow to both engines was restricted; most probably due to ice within the fuel feed system. The ice is likely to have formed from water that occurred naturally in the fuel, and should have been melted by the fuel-oil heat exchanger (FOHE). However, the FOHE did not heat its own inlet face, and investigation showed that, although the flight was within the certified operational envelope at all times, a long period of low fuel flow in an unusually cold environment, followed by a throttle increase, could cause an ice jam at that point. Corrections in design were made so this would not occur again."
ACCIDENT DETAILS,"January 19, 2008",08:00,"Near Huambo, Angola",Gira Globo Charter,?,"Luanda, Angola - Huambo, Angola",Beechcraft King Air B200,D2-FFK,BB-1026,13 (passengers:12 crew:1),13 (passengers:12 crew:1),0,The twin engine plane crashed into mountains in rain and fog. The crew was flying below minima in a mountainous area.
ACCIDENT DETAILS,"January 23, 2008",19:00,"Miroslawiec, Poland",Military - Polish Air Force,?,Warsaw - Miroslawiec,CASA C-295M,019,S-043,20 (passengers:16 crew:4),20 (passengers:16 crew:4),0,"While attempting to land, the plane fell to the ground from about 500-650 feet and crashed into a wooded area, 2 miles from the airport."
ACCIDENT DETAILS,"January 26, 2008",09:35,"Near Malinau, Indonesia",Dirgantara Air Service,?,Tarakan - Long Apung,CASA NC-212-200,PK-VSE,92N/412,3 (passengers:0 crew:3),3 (passengers:0 crew:3),0,The cargo plane crashed while en route.
ACCIDENT DETAILS,"February 21, 2008",17:00,"Merida, Venezuela",Santa Barbara Airlines,518,Merida - Caracas,ATR-42-300,YV-1449,028,46 (passengers:43 crew:3),46 (passengers:43 crew:3),0,"Struck a mountain at 13,500 feet and disintegrated shortly after departing Merida. The pilots took off from Merida without waiting for the navigation system to properly initialize. Consequently, they became disoriented in the mountainous terrain surrounding the airport, crashing into the side of a mountain while trying to determine their location."
ACCIDENT DETAILS,"February 26, 2008",16:16,"Off Macae , Rio de Janeiro , Argentina",BHS - Brazilian Helicopter Service Air Taxi,?,Oil Rig P18 - Macae,Eurocopter AS332L2 Super Puma,PP-MUM,2570,20 (passengers:17 crew:3),5 (passengers:4 crew:1),0,"Less than half minute after the taking-off from the Oil Rig P-18, and while still in low altitude, a failure in the tail rotor caused loss of control of the aircraft by the crew. The helicopter crashed in the sea."
