,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 01, 2009",04:37,"Lubock, Texas",Empire Airlines leased from FedEx,8284,Fort Worth - Lubbock,ATR-42-320,N902FX,175,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"Crashed while attempting to land. The probable cause of this accident was the flight crew's failure to monitor and maintain a minimum safe airspeed while executing an instrument approach in icing conditions, which resulted in an aerodynamic stall at low altitude. Contributing to the accident were 1) the flight crew's failure to follow published standard operating procedures in response to a flap anomaly, 2) the captain's decision to continue with the unstabilized approach, 3) the flight crew's poor crew resource management, and 4) fatigue due to the time of day in which the accident occurred and a cumulative sleep debt, which likely impaired the captain's performance."
ACCIDENT DETAILS,"January 04, 2009",15:30,Near Houma Louisiana,Petroleum Helicopters Inc,?,Bayou Penchant - Off shore oil fields,Sikorsky S-76C++,N748P,760629,9 (passengers:7 crew:2),8 (passengers:6 crew:2),0,"A helicopter bound for offshore oil fields went down about 75 miles southwest of New Orleans shortly after taking off. The sudden loss of power to both engines that resulted from impact with a red-tailed hawk, which fractured the windshield and interfered with engine fuel controls and the subsequent disorientation of the flightcrrew members. Also the lack of FAA regulations and guidance at the time the helicopter was certificated requiring helicopter windshields to be resistant to bird strikes and the lack of protections that would prevent T-handles from inadvertently dislodging out of the detents and the lack of a master warning light and audible system to alert the flightcrew of low-rotor speed conditions."
ACCIDENT DETAILS,"January 15, 2009",15:06,"New York, New York",US Airways,1549,"New York, NY- Charlotte, NC",Airbus A320-214,N106US,1044,155 (passengers:150 crew:5),0 (passengers:0 crew:0),0,"The plane was taking off from La Guardia Airport when both engines were disabled after striking a flock of geese. The crew was able to ditch the plane in the Hudson River, making a soft landing. All 150 passengers and crew of 5 made it out safely before the plane began to sink. No one was reported to be seriously injured."
ACCIDENT DETAILS,"January 15, 2009",?,"Adraskan district, Afghanistan",Afghan Army,?,?,Mil Mi-17,?,?,13 (passengers:? crew:?),13 (passengers:? crew:?),0,Either shot down or crashed due to bad weather.
ACCIDENT DETAILS,"February 07, 2009",14:00,"Manacapuru, Brazil",Aerotaxi Manaus,?,Coari - Manus,Bandeirante EMB-110P1,PT-SEA,110352,28 (passengers:26 crew:2),24 (passengers:22 crew:2),0,"The plane was being used as an air taxi to ferry passengers between cities when it crashed in the Manacapuru River, 50 miles from Manus. The plane took off under warning of strong winds and rain. The crew asked permission to return shortly after takeoff because they lost an engine. The plane disappeared from radar and lost contact with ATC. The plane crashed into the river when the crew tried to land the plane on an abandoned runway in the town of Manacapuru."
ACCIDENT DETAILS,"February 07, 2009",06:30,"Trigoria, Italy",Air One Executive,?,Rome - Bologna,Cessna 650 Citation III,I-FEEV,650-0105,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,"The plane, heading to Bologna to pick up a medical team from the Modena University Hospital, crashed shortly after taking off from Rome's Ciampino Airport."
ACCIDENT DETAILS,"February 12, 2009",22:17,"Clarence Center, New York",Continental Connection/Colgan Air,3407,"Newark, N.J. - Buffalo, NY",Bombardier DHC-8-402 Q400,N200WQ,4200,49 (passengers:44 crew:5),49 (passengers:44 crew:5),1,"The commuter plane crashed while attemptiong to land in rain and sleet, 6 miles northeast of Buffalo Niagara International Airport, were it was scheduled to land. Preliminary evidence suggests the crew selected the landing gear down and set the flaps 15 degrees. Immediately after selecting the flaps the stick shaker activated. The captain then pulled on the controls, slowing the airplane even further causing the plane to stall. Colgan Air officials acknowledged that both pilots apparently were not paying close attention to the aircraft's instruments and failed to follow the airline's procedures for handling an impending stall in the final minutes of the flight. The captain’s inappropriate response to the activation of the stick shaker, which led to an aerodynamic stall from which the airplane did not recover. Contributing to the accident were (1) the flight crew’s failure to monitor airspeed in relation to the rising position of the low-speed cue, (2) the flight crew’s failure to adhere to sterile cockpit procedures, (3) the captain’s failure to effectively manage the flight, and (4) Colgan Air’s inadequate procedures for airspeed selection and management during approaches in icing conditions."
ACCIDENT DETAILS,"February 15, 2009",?,"Near Isfahan/Shahin Shahr-Hesa Air Base, Iran",HESA,?,Training,HESA IrAn-140-100,HESA90-04,03-01/90-04,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,The aircraft crashed druing a training flight.
ACCIDENT DETAILS,"February 15, 2009",19:15,"Chanco, Chile",Flight Service,?,?,Bell UH-1H,CC-CBW,?,13 (passengers:12 crew:1),13 (passengers:12 crew:1),0,The helicopter was carrying firemen to a nearby forest fire when it crashed into a fog shrouded mountain killing all aboard.
ACCIDENT DETAILS,"February 20, 2009",04:10,"Luxor, Egypt",Aerolift,?,"Entebbe, Uganda - Luxor, Egypt - Niklaev, Ukraine",Antonov 12V,S9-SVN,6344310,5 (passengers:0 crew:5),5 (passengers:0 crew:5),0,"While attemping to take off from Luxor, the cargo plane slammed to the ground, slid down the runway and caught fire."
ACCIDENT DETAILS,"February 25, 2009",10:31,"Amsterdam, Netherlands",Turkish Airlines,1951,"Istanbul, Turkey - Amsterdam, Netherlands",Boeing 737-8F2,TC-JGE,29789/1065,134 (passengers:127 crew:7),9 (passengers:6 crew:3),0,The plane was on final approach to Runway 18R when it crashed 1 mile short of the runway into a field and broke in three. Nine people were killed and 55 injured. A faulty instrument caused the plane's autopilot to cut fuel to the engines prematurely. Pilots were late to notice warning signals and reacted inadequately.
