,Date:,Time:,Location:,Operator:,Flight #:,Route:,AC  Type:,Registration:,cn / ln:,Aboard:,Fatalities:,Ground:,Summary:
ACCIDENT DETAILS,"January 12, 1951",?,"Ixopo, South Africa",United Airways,?,?,de Havilland Dove 1,ZS-DDW,04017,12 (passengers:10 crew:2),12 (passengers:10 crew:2),0,Broke up in turbulence.
ACCIDENT DETAILS,"January 13, 1951",?,"Mt. Bukit, Besar,Thailand",Air Carriers,?,Butterworth - Kota Bharu,Douglas DC-3,VR-HEP,15782/32530,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,Crashed into Bukit Besar Mountain while en route.
ACCIDENT DETAILS,"January 14, 1951",14:13,"Philadelphia, Pennsylvania",National Airlines,83,Newark - Philadelphia,Douglas DC-4-1009,N74685,43102,28 (passengers:25 crew:3),7 (passengers:6 crew:1),0,"The plane overshot the landing, ran into a ditch and caught fire. Pilot error in electing to land long, on a wet and snow covered runway instead of executing a missed approach."
ACCIDENT DETAILS,"January 16, 1951",12:14,"Near Reardan, Washington",Northwest Orient Airlines,115,Minneapolis - Seattle,Martin 202,N93054,9144,10 (passengers:7 crew:3),10 (passengers:7 crew:3),0,"While cruising at 6,000 ft., the aircraft when out of control and into a dive, hitting the ground at 340 mph. Officially the cause was never determined. Possible in-flight fire, explosion, structural failure or conrol system failure."
ACCIDENT DETAILS,"January 20, 1951",?,"Huilyo, Peru",Military - TAM,?,?,Douglas DC-3,?,?,? (passengers:? crew:?),16 (passengers:? crew:?),?,?
ACCIDENT DETAILS,"January 27, 1951",14:36,"Near Civitavecchia, Italy",Alitalia,?,Paris - Rome,Savoia Marchetti SM-95,I-DALO,10,17 (passengers:12 crew:5),14 (passengers:10 crew:4),0,"The aircraft plunged to the ground from 6,500 feet after being struck by lightning. Lightning ignited a mixture of air and fuel fumes in the fuel tank."
ACCIDENT DETAILS,"January 28, 1951",08:40,"Near An tung, Taiwan",Military -Royal Air Force,?,"Hong Kong - Iwakuni, Japan",Short Sunderland 9 (flying boat),PP107,?,16 (passengers:11 crew:5),16 (passengers:11 crew:5),0,Crashed into mountainous terrain while en route. Most likely weather related.
ACCIDENT DETAILS,"January 31, 1951",16:45,"Off Hafnarfjorour, Iceland",Icelandair,?,Vestmannaeyar Island - Reykjavík,Douglas DC-3,TF-ISG,12482,20 (passengers:17 crew:3),20 (passengers:17 crew:3),0,Crashed into the sea 2.5 miles north of the airport after a second landing attempt in snow. The first attempt was aborted because the runway lights were not visible. The crew attempted a second landing but contact was lost with the aircraft. Wreckage was found in the ocean 10 miles from the airport.
ACCIDENT DETAILS,"February 01, 1951",?,"Off Terceira, Portugal",Military - Portuguese Air Force,?,?,Douglas C-54,282,?,14 (passengers:? crew:?),14 (passengers:? crew:?),0,Ditched in the ocean while on approach.
ACCIDENT DETAILS,"February 03, 1951",?,"Near Mt. Cameroun, Buea, Nigeria",Air France,?,Douala - Niamey,Douglas DC-4,F-BBDO,42992,29 (passengers:23 crew:6),29 (passengers:23 crew:6),0,"Crashed into a mountain at 8,500 feet. Navigation error. Incorrect procedures followed by crew. The crew followed a different and inaccurate course."
ACCIDENT DETAILS,"February 14, 1951",?,"Yali, Colombia",Lineas Aéreas Nacionales,?,?,Curtiss C-46A,HK-333,?,2 (passengers:0 crew:2),2 (passengers:0 crew:2),0,Cargo plane.
ACCIDENT DETAILS,"March 02, 1951",09:12,"Sioux City, Iowa",Mid Continent Airlines,16,"Kansas City, MO - Omaha, NB - Sioux City, Iowa",Douglas DC-3,N19928,7400,25 (passengers:21 crew:4),16 (passengers:13 crew:3),0,"After a missed ILS approach , the pilot stalled the plane and crashed in poor weather conditions. A stall during a left turn too close to the ground to effect a recovery. Pilot error."
ACCIDENT DETAILS,"March 11, 1951",?,"Mt. Butler, Hong Kong",Pacific Overseas Airways,?,?,Douglas DC-4,HS-POS,10396,24 (passengers:20 crew:4),24 (passengers:20 crew:4),0,"Crashed into hills shortly after takeoff. Crew error. The pilot taking off under VFR, lost visual contact with the ground and attempted to return to IFR procedure too late to avoid the hills. The aircraft was named ""City of Ayudhya."""
ACCIDENT DETAILS,"March 21, 1951",?,"Corozal, Colombia",LANSA,?,?,Douglas C-47,HK-315,9073,27 (passengers:24 crew:3),27 (passengers:24 crew:3),0,Crashed while on a flight to Cartagena.
ACCIDENT DETAILS,"March 22, 1951",?,"Off Florianopolis, Brazil",Cruzeiro,?,?,Douglas DC-3,PP-CCX,7341,14 (passengers:10 crew:4),3 (passengers:3 crew:0),0,The No. 2 engine failed on a go-around in reduced visibility and rain and the aircraft crashed into the ocean.
ACCIDENT DETAILS,"March 23, 1951",c 23:50,Over the North Atlantic,Military - U.S. Air Force,?,Loring AFB - Lakeheath AFB,Douglas C-124A Globemaster,49-0244,43173,53 (passengers:48 crew:5),53 (passengers:48 crew:5),0,"The aircraft may have suffered an catastrophic explosion and crashed into the sea approximately 450 miles west of Limerick, Ireland. Early report of life rafts and survivors turned out to be incorrect. Cause unknown."
ACCIDENT DETAILS,"March 26, 1951",?,"Rio Grande, Argentina",Aerolineas Argentinas,?,Ushuaia - Buenos Aires,Douglas DC-3,LV-ACY,12291,20 (passengers:16 crew:4),11 (passengers:8 crew:3),2,Crashed shortly after takeoff.
ACCIDENT DETAILS,"March 27, 1951",?,"Manchester, England",Air Transport Charter,?,Manchester - Belfast,Douglas C-47A-75-DL Dakota 3,G-AJVZ,19361,3 (passengers:0 crew:3),2 (passengers:0 crew:2),0,"The inability of the aircraft to gain height shortly after becoming airborne, due to loss of engine power caused by ice formation in the carburetor intakes attributable to the captain's failure to make use of the heat controls."
ACCIDENT DETAILS,"April 02, 1951",?,"Bogota, Colombia",AVIANCA,?,?,Douglas DC-3,HK-142,1957,26 (passengers:24 crew:2),26 (passengers:24 crew:2),0,?
ACCIDENT DETAILS,"April 06, 1951",20:30,"Refugio Pass, near Santa Barbara, California",Southwest Airways,7,Santa Maria - Santa Barbara - Oxnard - Los Angeles,Douglas DC-3,N63439,20229,22 (passengers:19 crew:3),22 (passengers:19 crew:3),0,"The plane crashed into the north slope of Santa Ynez peak, 23 miles northwest of Santa Barbara, in poor weather. Failure of the crew to maintain minimum altitude for the route being flown for reasons unknown."
ACCIDENT DETAILS,"April 08, 1951",11:35,"Near Charleston, West Virginia",Military - U.S. Air Force,?,"Godman AFB - Charleston, WV",Douglas C-47B-DK,43-48298,25559,21 (passengers:18 crew:3),21 (passengers:18 crew:3),0,"The aircraft crashed into a wooded area, 8 miles NE of Charlston, after making a final turn to land at Kanawha County Airport. Both wings were sheared off and the aircraft burst into flames."
